RecipeID,CategoryID
3099288,2000004
3099289,2000001
3099290,2000008
3099291,2000008
3099292,2000006
3099293,2000003
3099294,2000001
3099295,2000001
3099296,2000001
3099297,2000008
3099298,2000006
3099299,2000006
3099300,2000001
3099301,2000001
3099302,2000008
3099303,2000010
3099304,2000013
3099305,2000008
3099306,2000003
3099307,2000001
3099308,2000001
3099309,2000003
3099310,2000003
3099311,2000001
3099312,2000009
3099313,2000003
3099314,2000001
3099315,2000001
3099316,2000010
3099317,2000001
3099318,2000001
3099319,2000001
3099320,2000001
3099321,2000001
3099322,2000003
3099323,2000001
3099324,2000005
3099325,2000001
3099326,2000001
3099327,2000001
3099328,2000003
3099329,2000003
3099330,2000001
3099331,2000011
3099332,2000001
3099333,2000001
3099334,2000003
3099335,2000009
3099336,2000003
3099337,2000003
3099338,2000012
3099339,2000001
3099340,2000003
3099341,2000001
3099342,2000009
3099343,2000008
3099344,2000005
3099345,2000005
3099346,2000001
3099347,2000001
3099348,2000003
3099349,2000001
3099350,2000003
3099351,2000001
3099352,2000011
3099353,2000003
3099354,2000001
3099355,2000001
3099356,2000003
3099357,2000001
3099358,2000003
3099359,2000006
3099360,2000001
3099361,2000001
3099362,2000003
3099363,2000001
3099364,2000006
3099365,2000001
3099366,2000003
3099367,2000003
3099368,2000001
3099369,2000001
3099370,2000001
3099371,2000001
3099372,2000001
3099373,2000001
3099374,2000003
3099375,2000001
3099376,2000001
3099377,2000001
3099378,2000001
3099379,2000001
3099380,2000001
3099381,2000001
3099382,2000001
3099383,2000001
3099384,2000003
3099385,2000001
3099386,2000001
3099387,2000001
3099388,2000001
3099389,2000001
3099390,2000003
3099391,2000001
3099392,2000003
3099393,2000003
3099394,2000001
3099395,2000003
3099396,2000001
3099397,2000008
3099398,2000001
3099399,2000008
3099400,2000001
3099401,2000015
3099402,2000001
3099403,2000001
3099404,2000001
3099405,2000001
3099406,2000013
3099407,2000008
3099408,2000001
3099409,2000001
3099410,2000003
3099411,2000001
3099412,2000001
3099413,2000001
3099414,2000001
3099415,2000008
3099416,2000001
3099417,2000001
3099418,2000001
3099419,2000001
3099420,2000001
3099421,2000001
3099422,2000001
3099423,2000001
3099424,2000003
3099425,2000009
3099426,2000001
3099427,2000005
3099428,2000001
3099429,2000008
3099430,2000001
3099431,2000001
3099432,2000001
3099433,2000006
3099434,2000001
3099435,2000006
3099436,2000001
3099437,2000001
3099438,2000001
3099439,2000001
3099440,2000009
3099441,2000006
3099442,2000006
3099443,2000001
3099444,2000002
3099445,2000006
3099446,2000001
3099447,2000008
3099448,2000015
3099449,2000001
3099450,2000001
3099451,2000015
3099452,2000008
3099453,2000008
3099454,2000008
3099455,2000008
3099456,2000008
3099457,2000008
3099458,2000008
3099459,2000009
3099460,2000008
3099461,2000006
3099462,2000008
3099463,2000008
3099464,2000008
3099465,2000008
3099466,2000008
3099467,2000008
3099468,2000002
3099469,2000008
3099470,2000008
3099471,2000008
3099472,2000008
3099473,2000008
3099474,2000002
3099475,2000008
3099476,2000008
3099477,2000002
3099478,2000008
3099479,2000008
3099480,2000008
3099481,2000001
3099482,2000001
3099483,2000011
3099484,2000001
3099485,2000001
3099486,2000001
3099487,2000001
3099488,2000001
3099489,2000008
3099490,2000001
3099491,2000009
3099492,2000009
3099493,2000001
3099494,2000001
3099495,2000001
3099496,2000001
3099497,2000001
3099498,2000016
3099499,2000001
3099500,2000001
3099501,2000001
3099502,2000001
3099503,2000001
3099504,2000004
3099505,2000001
3099506,2000001
3099507,2000001
3099508,2000001
3099509,2000005
3099510,2000001
3099511,2000004
3099512,2000001
3099513,2000004
3099514,2000004
3099515,2000004
3099516,2000004
3099517,2000001
3099518,2000004
3099519,2000001
3099520,2000004
3099521,2000005
3099522,2000004
3099523,2000004
3099524,2000001
3099525,2000004
3099526,2000015
3099527,2000004
3099528,2000005
3099529,2000001
3099530,2000004
3099531,2000004
3099532,2000005
3099533,2000001
3099534,2000001
3099535,2000001
3099536,2000001
3099537,2000005
3099538,2000008
3099539,2000008
3099540,2000001
3099541,2000003
3099542,2000001
3099543,2000010
3099544,2000001
3099545,2000010
3099546,2000001
3099547,2000001
3099548,2000001
3099549,2000001
3099550,2000001
3099551,2000001
3099552,2000008
3099553,2000001
3099554,2000010
3099555,2000001
3099556,2000001
3099557,2000010
3099558,2000001
3099559,2000005
3099560,2000001
3099561,2000001
3099562,2000001
3099563,2000007
3099564,2000013
3099565,2000006
3099566,2000001
3099567,2000003
3099568,2000001
3099569,2000001
3099570,2000001
3099571,2000001
3099572,2000006
3099573,2000006
3099574,2000002
3099575,2000015
3099576,2000001
3099577,2000001
3099578,2000001
3099579,2000001
3099580,2000001
3099581,2000001
3099582,2000001
3099583,2000008
3099584,2000001
3099585,2000001
3099586,2000001
3099587,2000001
3099588,2000003
3099589,2000001
3099590,2000001
3099591,2000001
3099592,2000003
3099593,2000001
3099594,2000001
3099595,2000008
3099596,2000001
3099597,2000003
3099598,2000001
3099599,2000001
3099600,2000003
3099601,2000003
3099602,2000003
3099603,2000001
3099604,2000001
3099605,2000001
3099606,2000003
3099607,2000002
3099608,2000005
3099609,2000001
3099610,2000001
3099611,2000001
3099612,2000007
3099613,2000005
3099614,2000003
3099615,2000007
3099616,2000001
3099617,2000005
3099618,2000005
3099619,2000005
3099620,2000005
3099621,2000005
3099622,2000001
3099623,2000001
3099624,2000001
3099625,2000001
3099626,2000001
3099627,2000005
3099628,2000001
3099629,2000003
3099630,2000005
3099631,2000003
3099632,2000003
3099633,2000003
3099634,2000001
3099635,2000001
3099636,2000014
3099637,2000014
3099638,2000001
3099639,2000001
3099640,2000012
3099641,2000001
3099642,2000001
3099643,2000001
3099644,2000001
3099645,2000001
3099646,2000001
3099647,2000001
3099648,2000001
3099649,2000013
3099650,2000006
3099651,2000015
3099652,2000009
3099653,2000001
3099654,2000003
3099655,2000009
3099656,2000001
3099657,2000003
3099658,2000001
3099659,2000003
3099660,2000003
3099661,2000003
3099662,2000003
3099663,2000005
3099664,2000005
3099665,2000005
3099666,2000005
3099667,2000006
3099668,2000001
3099669,2000001
3099670,2000006
3099671,2000016
3099672,2000010
3099673,2000013
3099674,2000010
3099675,2000009
3099676,2000006
3099677,2000001
3099678,2000001
3099679,2000002
3099680,2000002
3099681,2000006
3099682,2000010
3099683,2000001
3099684,2000009
3099685,2000001
3099686,2000010
3099687,2000001
3099688,2000015
3099689,2000001
3099690,2000001
3099691,2000001
3099692,2000001
3099693,2000006
3099694,2000001
3099695,2000001
3099696,2000015
3099697,2000009
3099698,2000015
3099699,2000011
3099700,2000001
3099701,2000001
3099702,2000008
3099703,2000001
3099704,2000001
3099705,2000005
3099706,2000001
3099707,2000001
3099708,2000001
3099709,2000003
3099710,2000017
3099711,2000001
3099712,2000005
3099713,2000005
3099714,2000003
3099715,2000008
3099716,2000003
3099717,2000005
3099718,2000003
3099719,2000005
3099720,2000003
3099721,2000005
3099722,2000005
3099723,2000001
3099724,2000001
3099725,2000003
3099726,2000003
3099727,2000001
3099728,2000017
3099729,2000006
3099730,2000001
3099731,2000006
3099732,2000001
3099733,2000001
3099734,2000006
3099735,2000006
3099736,2000009
3099737,2000001
3099738,2000001
3099739,2000006
3099740,2000001
3099741,2000006
3099742,2000001
3099743,2000001
3099744,2000001
3099745,2000016
3099746,2000002
3099747,2000001
3099748,2000006
3099749,2000009
3099750,2000009
3099751,2000016
3099752,2000008
3099753,2000008
3099754,2000001
3099755,2000001
3099756,2000008
3099757,2000016
3099758,2000001
3099759,2000008
3099760,2000010
3099761,2000006
3099762,2000002
3099763,2000009
3099764,2000008
3099765,2000006
3099766,2000001
3099767,2000004
3099768,2000009
3099769,2000012
3099770,2000001
3099771,2000001
3099772,2000010
3099773,2000001
3099774,2000001
3099775,2000001
3099776,2000004
3099777,2000001
3099778,2000001
3099779,2000001
3099780,2000006
3099781,2000001
3099782,2000001
3099783,2000006
3099784,2000006
3099785,2000006
3099786,2000006
3099787,2000001
3099788,2000001
3099789,2000009
3099790,2000001
3099791,2000001
3099792,2000006
3099793,2000016
3099794,2000001
3099795,2000009
3099796,2000001
3099797,2000016
3099798,2000001
3099799,2000001
3099800,2000006
3099801,2000001
3099802,2000016
3099803,2000009
3099804,2000001
3099805,2000016
3099806,2000015
3099807,2000016
3099808,2000004
3099809,2000004
3099810,2000008
3099811,2000001
3099812,2000004
3099813,2000016
3099814,2000005
3099815,2000001
3099816,2000015
3099817,2000001
3099818,2000005
3099819,2000004
3099820,2000001
3099821,2000002
3099822,2000001
3099823,2000010
3099824,2000010
3099825,2000008
3099826,2000002
3099827,2000002
3099828,2000005
3099829,2000002
3099830,2000001
3099831,2000002
3099832,2000001
3099833,2000002
3099834,2000001
3099835,2000001
3099836,2000001
3099837,2000003
3099838,2000002
3099839,2000001
3099840,2000001
3099841,2000005
3099842,2000012
3099843,2000001
3099844,2000001
3099845,2000001
3099846,2000002
3099847,2000001
3099848,2000001
3099849,2000001
3099850,2000001
3099851,2000002
3099852,2000002
3099853,2000001
3099854,2000005
3099855,2000016
3099856,2000016
3099857,2000008
3099858,2000001
3099859,2000001
3099860,2000016
3099861,2000001
3099862,2000008
3099863,2000010
3099864,2000001
3099865,2000008
3099866,2000008
3099867,2000008
3099868,2000001
3099869,2000001
3099870,2000004
3099871,2000007
3099872,2000001
3099873,2000001
3099874,2000001
3099875,2000012
3099876,2000001
3099877,2000016
3099878,2000016
3099879,2000001
3099880,2000001
3099881,2000001
3099882,2000008
3099883,2000001
3099884,2000008
3099885,2000007
3099886,2000005
3099887,2000001
3099888,2000001
3099889,2000010
3099890,2000016
3099891,2000016
3099892,2000006
3099893,2000006
3099894,2000008
3099895,2000001
3099896,2000001
3099897,2000001
3099898,2000010
3099899,2000001
3099900,2000008
3099901,2000015
3099902,2000002
3099903,2000001
3099904,2000001
3099905,2000005
3099906,2000006
3099907,2000007
3099908,2000001
3099909,2000001
3099910,2000001
3099911,2000001
3099912,2000001
3099913,2000001
3099914,2000001
3099915,2000008
3099916,2000001
3099917,2000001
3099918,2000001
3099919,2000008
3099920,2000001
3099921,2000001
3099922,2000001
3099923,2000001
3099924,2000001
3099925,2000003
3099926,2000001
3099927,2000001
3099928,2000001
3099929,2000009
3099930,2000008
3099931,2000001
3099932,2000012
3099933,2000001
3099934,2000001
3099935,2000001
3099936,2000001
3099937,2000001
3099938,2000004
3099939,2000013
3099940,2000013
3099941,2000013
3099942,2000013
3099943,2000013
3099944,2000013
3099945,2000002
3099946,2000005
3099947,2000001
3099948,2000001
3099949,2000001
3099950,2000001
3099951,2000001
3099952,2000001
3099953,2000001
3099954,2000001
3099955,2000001
3099956,2000006
3099957,2000010
3099958,2000001
3099959,2000006
3099960,2000001
3099961,2000006
3099962,2000006
3099963,2000006
3099964,2000009
3099965,2000006
3099966,2000006
3099967,2000001
3099968,2000006
3099969,2000001
3099970,2000009
3099971,2000006
3099972,2000006
3099973,2000001
3099974,2000001
3099975,2000001
3099976,2000006
3099977,2000001
3099978,2000006
3099979,2000001
3099980,2000001
3099981,2000001
3099982,2000015
3099983,2000001
3099984,2000006
3099985,2000001
3099986,2000001
3099987,2000005
3099988,2000006
3099989,2000006
3099990,2000001
3099991,2000005
3099992,2000001
3099993,2000001
3099994,2000001
3099995,2000006
3099996,2000001
3099997,2000006
3099998,2000004
3099999,2000006
3100000,2000001
3100001,2000001
3100002,2000001
3100003,2000001
3100004,2000006
3100005,2000006
3100006,2000001
3100007,2000006
3100008,2000001
3100009,2000001
3100010,2000006
3100011,2000006
3100012,2000001
3100013,2000001
3100014,2000001
3100015,2000006
3100016,2000006
3100017,2000001
3100018,2000015
3100019,2000001
3100020,2000006
3100021,2000001
3100022,2000002
3100023,2000006
3100024,2000001
3100025,2000001
3100026,2000001
3100027,2000004
3100028,2000009
3100029,2000001
3100030,2000008
3100031,2000002
3100032,2000002
3100033,2000009
3100034,2000001
3100035,2000004
3100036,2000001
3100037,2000002
3100038,2000001
3100039,2000002
3100040,2000002
3100041,2000002
3100042,2000006
3100043,2000001
3100044,2000009
3100045,2000004
3100046,2000001
3100047,2000001
3100048,2000009
3100049,2000001
3100050,2000001
3100051,2000010
3100052,2000001
3100053,2000001
3100054,2000004
3100055,2000001
3100056,2000009
3100057,2000002
3100058,2000002
3100059,2000001
3100060,2000001
3100061,2000004
3100062,2000001
3100063,2000002
3100064,2000001
3100065,2000001
3100066,2000002
3100067,2000016
3100068,2000016
3100069,2000002
3100070,2000009
3100071,2000001
3100072,2000001
3100073,2000001
3100074,2000001
3100075,2000001
3100076,2000001
3100077,2000001
3100078,2000001
3100079,2000009
3100080,2000001
3100081,2000001
3100082,2000008
3100083,2000001
3100084,2000001
3100085,2000002
3100086,2000001
3100087,2000008
3100088,2000008
3100089,2000001
3100090,2000001
3100091,2000001
3100092,2000008
3100093,2000006
3100094,2000001
3100095,2000001
3100096,2000006
3100097,2000006
3100098,2000008
3100099,2000001
3100100,2000001
3100101,2000009
3100102,2000005
3100103,2000001
3100104,2000009
3100105,2000010
3100106,2000006
3100107,2000001
3100108,2000009
3100109,2000004
3100110,2000001
3100111,2000001
3100112,2000008
3100113,2000008
3100114,2000008
3100115,2000003
3100116,2000008
3100117,2000008
3100118,2000008
3100119,2000008
3100120,2000008
3100121,2000006
3100122,2000010
3100123,2000009
3100124,2000015
3100125,2000001
3100126,2000013
3100127,2000006
3100128,2000001
3100129,2000001
3100130,2000006
3100131,2000001
3100132,2000016
3100133,2000008
3100134,2000008
3100135,2000015
3100136,2000008
3100137,2000002
3100138,2000006
3100139,2000009
3100140,2000006
3100141,2000001
3100142,2000001
3100143,2000006
3100144,2000013
3100145,2000006
3100146,2000008
3100147,2000001
3100148,2000006
3100149,2000015
3100150,2000003
3100151,2000006
3100152,2000001
3100153,2000002
3100154,2000015
3100155,2000004
3100156,2000001
3100157,2000001
3100158,2000012
3100159,2000010
3100160,2000001
3100161,2000008
3100162,2000006
3100163,2000001
3100164,2000001
3100165,2000009
3100166,2000016
3100167,2000006
3100168,2000001
3100169,2000009
3100170,2000016
3100171,2000006
3100172,2000001
3100173,2000009
3100174,2000001
3100175,2000006
3100176,2000006
3100177,2000001
3100178,2000001
3100179,2000001
3100180,2000008
3100181,2000006
3100182,2000006
3100183,2000006
3100184,2000001
3100185,2000010
3100186,2000006
3100187,2000001
3100188,2000012
3100189,2000001
3100190,2000006
3100191,2000006
3100192,2000006
3100193,2000010
3100194,2000001
3100195,2000008
3100196,2000001
3100197,2000001
3100198,2000009
3100199,2000008
3100200,2000001
3100201,2000005
3100202,2000010
3100203,2000016
3100204,2000004
3100205,2000001
3100206,2000001
3100207,2000001
3100208,2000004
3100209,2000001
3100210,2000015
3100211,2000001
3100212,2000016
3100213,2000001
3100214,2000003
3100215,2000005
3100216,2000016
3100217,2000003
3100218,2000002
3100219,2000003
3100220,2000001
3100221,2000001
3100222,2000001
3100223,2000001
3100224,2000001
3100225,2000003
3100226,2000001
3100227,2000003
3100228,2000003
3100229,2000003
3100230,2000003
3100231,2000001
3100232,2000008
3100233,2000001
3100234,2000001
3100235,2000001
3100236,2000003
3100237,2000001
3100238,2000001
3100239,2000001
3100240,2000003
3100241,2000001
3100242,2000001
3100243,2000001
3100244,2000001
3100245,2000001
3100246,2000004
3100247,2000001
3100248,2000001
3100249,2000008
3100250,2000002
3100251,2000002
3100252,2000012
3100253,2000004
3100254,2000001
3100255,2000001
3100256,2000001
3100257,2000001
3100258,2000001
3100259,2000008
3100260,2000002
3100261,2000006
3100262,2000003
3100263,2000001
3100264,2000001
3100265,2000009
3100266,2000006
3100267,2000004
3100268,2000006
3100269,2000004
3100270,2000001
3100271,2000001
3100272,2000016
3100273,2000005
3100274,2000014
3100275,2000001
3100276,2000001
3100277,2000001
3100278,2000001
3100279,2000001
3100280,2000006
3100281,2000015
3100282,2000001
3100283,2000001
3100284,2000006
3100285,2000001
3100286,2000001
3100287,2000006
3100288,2000001
3100289,2000009
3100290,2000016
3100291,2000010
3100292,2000009
3100293,2000001
3100294,2000001
3100295,2000001
3100296,2000006
3100297,2000001
3100298,2000003
3100299,2000008
3100300,2000001
3100301,2000001
3100302,2000001
3100303,2000010
3100304,2000004
3100305,2000004
3100306,2000013
3100307,2000002
3100308,2000001
3100309,2000001
3100310,2000010
3100311,2000015
3100312,2000014
3100313,2000001
3100314,2000001
3100315,2000001
3100316,2000012
3100317,2000002
3100318,2000001
3100319,2000001
3100320,2000008
3100321,2000001
3100322,2000003
3100323,2000008
3100324,2000002
3100325,2000001
3100326,2000009
3100327,2000001
3100328,2000013
3100329,2000006
3100330,2000001
3100331,2000001
3100332,2000006
3100333,2000001
3100334,2000010
3100335,2000008
3100336,2000008
3100337,2000006
3100338,2000012
3100339,2000003
3100340,2000013
3100341,2000001
3100342,2000009
3100343,2000002
3100344,2000012
3100345,2000008
3100346,2000005
3100347,2000001
3100348,2000015
3100349,2000012
3100350,2000001
3100351,2000010
3100352,2000003
3100353,2000001
3100354,2000008
3100355,2000003
3100356,2000001
3100357,2000013
3100358,2000001
3100359,2000009
3100360,2000001
3100361,2000001
3100362,2000009
3100363,2000003
3100364,2000004
3100365,2000009
3100366,2000001
3100367,2000012
3100368,2000005
3100369,2000001
3100370,2000001
3100371,2000004
3100372,2000016
3100373,2000012
3100374,2000008
3100375,2000008
3100376,2000008
3100377,2000001
3100378,2000001
3100379,2000002
3100380,2000001
3100381,2000006
3100382,2000008
3100383,2000001
3100384,2000001
3100385,2000004
3100386,2000006
3100387,2000008
3100388,2000008
3100389,2000008
3100390,2000001
3100391,2000008
3100392,2000001
3100393,2000001
3100394,2000001
3100395,2000001
3100396,2000001
3100397,2000009
3100398,2000001
3100399,2000003
3100400,2000001
3100401,2000001
3100402,2000008
3100403,2000001
3100404,2000009
3100405,2000010
3100406,2000001
3100407,2000003
3100408,2000001
3100409,2000003
3100410,2000001
3100411,2000009
3100412,2000008
3100413,2000009
3100414,2000001
3100415,2000003
3100416,2000001
3100417,2000001
3100418,2000001
3100419,2000001
3100420,2000001
3100421,2000001
3100422,2000008
3100423,2000001
3100424,2000003
3100425,2000009
3100426,2000001
3100427,2000001
3100428,2000001
3100429,2000013
3100430,2000001
3100431,2000005
3100432,2000001
3100433,2000003
3100434,2000001
3100435,2000001
3100436,2000009
3100437,2000001
3100438,2000001
3100439,2000003
3100440,2000014
3100441,2000001
3100442,2000001
3100443,2000001
3100444,2000010
3100445,2000001
3100446,2000001
3100447,2000001
3100448,2000009
3100449,2000001
3100450,2000013
3100451,2000001
3100452,2000001
3100453,2000003
3100454,2000001
3100455,2000001
3100456,2000001
3100457,2000001
3100458,2000003
3100459,2000003
3100460,2000001
3100461,2000003
3100462,2000001
3100463,2000009
3100464,2000001
3100465,2000006
3100466,2000001
3100467,2000003
3100468,2000009
3100469,2000003
3100470,2000001
3100471,2000003
3100472,2000003
3100473,2000001
3100474,2000013
3100475,2000001
3100476,2000009
3100477,2000008
3100478,2000008
3100479,2000001
3100480,2000006
3100481,2000008
3100482,2000012
3100483,2000001
3100484,2000002
3100485,2000007
3100486,2000001
3100487,2000012
3100488,2000001
3100489,2000001
3100490,2000008
3100491,2000008
3100492,2000009
3100493,2000009
3100494,2000001
3100495,2000009
3100496,2000001
3100497,2000001
3100498,2000009
3100499,2000008
3100500,2000009
3100501,2000001
3100502,2000004
3100503,2000001
3100504,2000002
3100505,2000004
3100506,2000010
3100507,2000001
3100508,2000005
3100509,2000004
3100510,2000001
3100511,2000001
3100512,2000001
3100513,2000006
3100514,2000001
3100515,2000001
3100516,2000001
3100517,2000001
3100518,2000001
3100519,2000011
3100520,2000009
3100521,2000001
3100522,2000001
3100523,2000001
3100524,2000001
3100525,2000001
3100526,2000001
3100527,2000001
3100528,2000001
3100529,2000001
3100530,2000012
3100531,2000004
3100532,2000009
3100533,2000013
3100534,2000005
3100535,2000008
3100536,2000012
3100537,2000001
3100538,2000012
3100539,2000001
3100540,2000001
3100541,2000009
3100542,2000001
3100543,2000001
3100544,2000001
3100545,2000001
3100546,2000001
3100547,2000001
3100548,2000001
3100549,2000001
3100550,2000001
3100551,2000001
3100552,2000006
3100553,2000001
3100554,2000012
3100555,2000008
3100556,2000001
3100557,2000001
3100558,2000004
3100559,2000001
3100560,2000001
3100561,2000001
3100562,2000001
3100563,2000002
3100564,2000006
3100565,2000008
3100566,2000012
3100567,2000001
3100568,2000001
3100569,2000016
3100570,2000001
3100571,2000001
3100572,2000001
3100573,2000001
3100574,2000008
3100575,2000001
3100576,2000001
3100577,2000001
3100578,2000002
3100579,2000001
3100580,2000001
3100581,2000003
3100582,2000001
3100583,2000012
3100584,2000001
3100585,2000009
3100586,2000001
3100587,2000012
3100588,2000003
3100589,2000001
3100590,2000001
3100591,2000001
3100592,2000009
3100593,2000006
3100594,2000001
3100595,2000005
3100596,2000002
3100597,2000002
3100598,2000001
3100599,2000001
3100600,2000001
3100601,2000001
3100602,2000001
3100603,2000001
3100604,2000001
3100605,2000001
3100606,2000001
3100607,2000001
3100608,2000001
3100609,2000006
3100610,2000006
3100611,2000013
3100612,2000001
3100613,2000006
3100614,2000001
3100615,2000001
3100616,2000006
3100617,2000006
3100618,2000016
3100619,2000001
3100620,2000001
3100621,2000001
3100622,2000013
3100623,2000006
3100624,2000001
3100625,2000003
3100626,2000001
3100627,2000001
3100628,2000003
3100629,2000001
3100630,2000001
3100631,2000001
3100632,2000001
3100633,2000001
3100634,2000001
3100635,2000001
3100636,2000001
3100637,2000001
3100638,2000001
3100639,2000001
3100640,2000001
3100641,2000001
3100642,2000003
3100643,2000001
3100644,2000001
3100645,2000001
3100646,2000001
3100647,2000001
3100648,2000003
3100649,2000001
3100650,2000006
3100651,2000001
3100652,2000001
3100653,2000001
3100654,2000001
3100655,2000001
3100656,2000001
3100657,2000001
3100658,2000009
3100659,2000008
3100660,2000009
3100661,2000008
3100662,2000008
3100663,2000009
3100664,2000001
3100665,2000001
3100666,2000001
3100667,2000001
3100668,2000001
3100669,2000001
3100670,2000001
3100671,2000001
3100672,2000008
3100673,2000003
3100674,2000001
3100675,2000008
3100676,2000008
3100677,2000001
3100678,2000003
3100679,2000001
3100680,2000008
3100681,2000003
3100682,2000003
3100683,2000001
3100684,2000001
3100685,2000001
3100686,2000001
3100687,2000011
3100688,2000001
3100689,2000012
3100690,2000001
3100691,2000001
3100692,2000009
3100693,2000009
3100694,2000008
3100695,2000001
3100696,2000001
3100697,2000001
3100698,2000001
3100699,2000001
3100700,2000001
3100701,2000006
3100702,2000001
3100703,2000001
3100704,2000008
3100705,2000004
3100706,2000001
3100707,2000001
3100708,2000001
3100709,2000001
3100710,2000001
3100711,2000001
3100712,2000001
3100713,2000001
3100714,2000001
3100715,2000006
3100716,2000001
3100717,2000001
3100718,2000001
3100719,2000006
3100720,2000001
3100721,2000001
3100722,2000001
3100723,2000001
3100724,2000009
3100725,2000001
3100726,2000001
3100727,2000001
3100728,2000001
3100729,2000006
3100730,2000001
3100731,2000001
3100732,2000001
3100733,2000001
3100734,2000006
3100735,2000001
3100736,2000003
3100737,2000006
3100738,2000003
3100739,2000001
3100740,2000008
3100741,2000001
3100742,2000001
3100743,2000001
3100744,2000006
3100745,2000002
3100746,2000001
3100747,2000001
3100748,2000001
3100749,2000009
3100750,2000001
3100751,2000001
3100752,2000001
3100753,2000001
3100754,2000001
3100755,2000003
3100756,2000001
3100757,2000003
3100758,2000001
3100759,2000001
3100760,2000001
3100761,2000003
3100762,2000001
3100763,2000001
3100764,2000001
3100765,2000003
3100766,2000009
3100767,2000001
3100768,2000012
3100769,2000004
3100770,2000001
3100771,2000001
3100772,2000015
3100773,2000002
3100774,2000001
3100775,2000002
3100776,2000001
3100777,2000005
3100778,2000008
3100779,2000008
3100780,2000009
3100781,2000001
3100782,2000001
3100783,2000001
3100784,2000001
3100785,2000001
3100786,2000001
3100787,2000005
3100788,2000005
3100789,2000013
3100790,2000001
3100791,2000002
3100792,2000004
3100793,2000001
3100794,2000008
3100795,2000001
3100796,2000001
3100797,2000002
3100798,2000009
3100799,2000001
3100800,2000002
3100801,2000008
3100802,2000015
3100803,2000001
3100804,2000012
3100805,2000001
3100806,2000012
3100807,2000001
3100808,2000012
3100809,2000012
3100810,2000002
3100811,2000013
3100812,2000001
3100813,2000001
3100814,2000009
3100815,2000001
3100816,2000001
3100817,2000001
3100818,2000012
3100819,2000001
3100820,2000001
3100821,2000001
3100822,2000001
3100823,2000001
3100824,2000001
3100825,2000001
3100826,2000012
3100827,2000001
3100828,2000003
3100829,2000001
3100830,2000001
3100831,2000001
3100832,2000001
3100833,2000007
3100834,2000001
3100835,2000001
3100836,2000001
3100837,2000006
3100838,2000002
3100839,2000001
3100840,2000007
3100841,2000001
3100842,2000001
3100843,2000001
3100844,2000007
3100845,2000001
3100846,2000006
3100847,2000012
3100848,2000001
3100849,2000001
3100850,2000004
3100851,2000012
3100852,2000012
3100853,2000012
3100854,2000012
3100855,2000001
3100856,2000001
3100857,2000001
3100858,2000001
3100859,2000001
3100860,2000001
3100861,2000001
3100862,2000005
3100863,2000002
3100864,2000002
3100865,2000001
3100866,2000001
3100867,2000001
3100868,2000001
3100869,2000012
3100870,2000001
3100871,2000012
3100872,2000012
3100873,2000001
3100874,2000001
3100875,2000001
3100876,2000001
3100877,2000001
3100878,2000001
3100879,2000009
3100880,2000004
3100881,2000001
3100882,2000006
3100883,2000001
3100884,2000001
3100885,2000001
3100886,2000001
3100887,2000001
3100888,2000013
3100889,2000007
3100890,2000001
3100891,2000001
3100892,2000006
3100893,2000005
3100894,2000001
3100895,2000001
3100896,2000005
3100897,2000001
3100898,2000003
3100899,2000003
3100900,2000001
3100901,2000006
3100902,2000008
3100903,2000006
3100904,2000001
3100905,2000001
3100906,2000012
3100907,2000001
3100908,2000001
3100909,2000002
3100910,2000016
3100911,2000001
3100912,2000001
3100913,2000002
3100914,2000016
3100915,2000004
3100916,2000001
3100917,2000001
3100918,2000014
3100919,2000001
3100920,2000012
3100921,2000001
3100922,2000001
3100923,2000001
3100924,2000005
3100925,2000001
3100926,2000001
3100927,2000001
3100928,2000017
3100929,2000001
3100930,2000001
3100931,2000001
3100932,2000003
3100933,2000001
3100934,2000001
3100935,2000001
3100936,2000001
3100937,2000001
3100938,2000001
3100939,2000001
3100940,2000001
3100941,2000015
3100942,2000001
3100943,2000001
3100944,2000001
3100945,2000001
3100946,2000001
3100947,2000001
3100948,2000006
3100949,2000001
3100950,2000001
3100951,2000001
3100952,2000012
3100953,2000005
3100954,2000001
3100955,2000001
3100956,2000005
3100957,2000001
3100958,2000001
3100959,2000003
3100960,2000001
3100961,2000001
3100962,2000001
3100963,2000009
3100964,2000001
3100965,2000001
3100966,2000001
3100967,2000009
3100968,2000001
3100969,2000006
3100970,2000001
3100971,2000002
3100972,2000002
3100973,2000001
3100974,2000004
3100975,2000001
3100976,2000001
3100977,2000001
3100978,2000001
3100979,2000002
3100980,2000001
3100981,2000001
3100982,2000001
3100983,2000001
3100984,2000007
3100985,2000001
3100986,2000001
3100987,2000008
3100988,2000008
3100989,2000008
3100990,2000008
3100991,2000008
3100992,2000008
3100993,2000008
3100994,2000008
3100995,2000016
3100996,2000008
3100997,2000002
3100998,2000008
3100999,2000008
3101000,2000008
3101001,2000009
3101002,2000009
3101003,2000008
3101004,2000008
3101005,2000009
3101006,2000008
3101007,2000008
3101008,2000008
3101009,2000008
3101010,2000008
3101011,2000008
3101012,2000008
3101013,2000001
3101014,2000008
3101015,2000008
3101016,2000008
3101017,2000009
3101018,2000008
3101019,2000008
3101020,2000005
3101021,2000008
3101022,2000008
3101023,2000008
3101024,2000008
3101025,2000008
3101026,2000008
3101027,2000008
3101028,2000008
3101029,2000008
3101030,2000008
3101031,2000008
3101032,2000003
3101033,2000001
3101034,2000003
3101035,2000003
